customer_id,date,tax
1471026102,2021-12-02,6.5624
1035862481,2021-12-02,9.3248
1958806584,2021-12-02,8.9944
1652011025,2021-12-02,2.4256
1640155273,2021-12-02,8.4344
1895323586,2021-12-02,1.6424
1681741280,2021-12-02,1.0832
1006254202,2021-12-02,1.4816
1289844758,2021-12-02,0.49600000000000005
1644915643,2021-12-02,9.7072
1540687812,2021-12-02,1.3672
1408585581,2021-12-02,4.9368
1986736519,2021-12-02,8.6064
1086808950,2021-12-02,6.465599999999999
1393272064,2021-12-02,1.244
1659216351,2021-12-02,4.6616
1324540288,2021-12-02,1.3008000000000002
1949063267,2021-12-02,3.3200000000000003
1664105179,2021-12-02,3.9504
1378667218,2021-12-02,9.4104
1915431752,2021-12-02,6.2352
1380910558,2021-12-02,8.1648
1040124217,2021-12-02,0.3504
1565888243,2021-12-02,0.72
1601806579,2021-12-02,5.545599999999999
1822307339,2021-12-02,7.2464
1730429759,2021-12-02,1.3232
1754305334,2021-12-02,4.48
1844112216,2021-12-02,1.9352000000000003
1432618849,2021-12-02,5.3448
1465517306,2021-12-02,6.000800000000001
1892043363,2021-12-02,3.4863999999999997
1342078880,2021-12-02,9.3976
1828408038,2021-12-02,6.276000000000001
1783199345,2021-12-02,2.6839999999999997
1400908685,2021-12-02,0.2408
1046878295,2021-12-02,8.314400000000001
1416446934,2021-12-02,3.0984
1772245731,2021-12-02,8.5064
1349562649,2021-12-02,4.2576
1663825449,2021-12-02,9.8992
1476981876,2021-12-02,6.727200000000001
1354412170,2021-12-02,4.5760000000000005
1296842573,2021-12-02,5.8952
1566735010,2021-12-02,3.924
1995503713,2021-12-02,3.6816000000000004
1432734446,2021-12-02,3.8416
1542871391,2021-12-02,2.8983999999999996
1515401154,2021-12-02,6.2136000000000005
1899788120,2021-12-03,6.1056
1801316414,2021-12-03,1.272
1424513166,2021-12-03,9.7352
1165242735,2021-12-03,6.0696
1640397596,2021-12-03,10.0136
1101463495,2021-12-03,6.5648
1823530823,2021-12-03,9.3928
1094995489,2021-12-03,1.22
1053528212,2021-12-03,9.3504
1713426104,2021-12-03,7.4672
1856172354,2021-12-03,1.1256000000000002
1586722804,2021-12-03,6.718400000000001
1836427942,2021-12-03,3.1048000000000004
1131017544,2021-12-03,8.038400000000001
1725232121,2021-12-03,8.087200000000001
1218998426,2021-12-03,3.8552
1350723548,2021-12-03,2.104
1127207888,2021-12-03,3.7552
1005819209,2021-12-03,9.1224
1538880912,2021-12-03,7.0088
1668214462,2021-12-03,4.4064
1925267937,2021-12-03,8.8176
1979993139,2021-12-03,2.2672
1002512131,2021-12-03,2.0544000000000002
1237756601,2021-12-03,7.6464
1787065315,2021-12-03,8.2384
1459832479,2021-12-03,6.4472000000000005
1659924911,2021-12-03,2.9232
1413264026,2021-12-03,6.4856
1770359595,2021-12-03,3.5728
1826411518,2021-12-03,1.9184
1953778225,2021-12-03,2.108
1809446412,2021-12-03,7.952000000000001
1750968063,2021-12-03,8.9336
1189331311,2021-12-03,9.18
1976668707,2021-12-03,1.0048000000000001
1550573044,2021-12-03,2.1144
1508879423,2021-12-03,2.2584
1270985138,2021-12-03,6.256799999999999
1709607422,2021-12-03,8.24
1375650202,2021-12-03,7.0712
1660327648,2021-12-03,9.5264
1672460221,2021-12-03,7.812
1125261600,2021-12-03,2.3856
1764211129,2021-12-03,1.2176
1689890442,2021-12-03,8.3632
1205466538,2021-12-03,5.604
1588490049,2021-12-03,3.4280000000000004
1794861830,2021-12-03,7.4528
1451018914,2021-12-03,5.978400000000001
1594038707,2021-12-03,2.0744
1461661324,2021-12-03,9.3376
1582361959,2021-12-03,9.8904
1754503521,2021-12-03,3.7648
1998803257,2021-12-03,3.5888
1470867378,2021-12-03,8.016
1580532233,2021-12-03,1.208
1362031229,2021-12-03,0.9224
1273585814,2021-12-03,4.1992
1424426645,2021-12-03,2.1296
1398008900,2021-12-03,0.5808
1616140913,2021-12-03,0.4768
1740234058,2021-12-03,9.2264
1656675276,2021-12-03,4.5304
1545281258,2021-12-03,1.2848
1108272903,2021-12-03,5.8264
1259289451,2021-12-03,9.472000000000001
1137101793,2021-12-03,9.08
1261553365,2021-12-03,7.3976
1902416526,2021-12-03,5.8488
1295717292,2021-12-03,6.138400000000001
1753384930,2021-12-03,3.3695999999999997
1013485030,2021-12-03,3.6888
1272485599,2021-12-03,3.6536000000000004
1780216690,2021-12-03,3.292
1067702633,2021-12-03,9.2528
1875626826,2021-12-03,2.4312
1223461135,2021-12-03,4.1848
1460238032,2021-12-03,3.4032
1057386624,2021-12-03,1.6096000000000001
1080443779,2021-12-03,4.2624
1081153863,2021-12-03,6.7288
1710521772,2021-12-03,5.8184000000000005
1554923380,2021-12-03,8.2448
1954523529,2021-12-03,8.572000000000001
1510737595,2021-12-03,5.5728
1878417478,2021-12-03,4.5360000000000005
1330361880,2021-12-03,6.9288
1104464750,2021-12-03,1.2656
1766892497,2021-12-03,8.263200000000001
1065731817,2021-12-03,5.8351999999999995
1243168330,2021-12-03,2.2936
1145932243,2021-12-03,4.5832
1377245475,2021-12-03,2.0824000000000003
1143904314,2021-12-03,4.9024
1721166488,2021-12-03,3.064
1607200961,2021-12-03,9.7344
1470522622,2021-12-03,8.1168
1870289193,2021-12-03,3.0424
1834587559,2021-12-03,8.6248
1551025165,2021-12-03,6.807200000000001
1263338271,2021-12-03,6.9232000000000005
1071379222,2021-12-03,7.4416
1904764098,2021-12-03,6.808
1360993278,2021-12-03,4.9776
1454170293,2021-12-03,6.9176
1668290039,2021-12-03,0.8031999999999999
1389513925,2021-12-03,4.7488
1093985555,2021-12-03,1.8912
1287015261,2021-12-03,5.8168
1394027712,2021-12-03,6.2888
1510846019,2021-12-03,9.284
1803300709,2021-12-03,4.9576
1956296631,2021-12-03,4.968
1991163831,2021-12-03,7.2912
1184193373,2021-12-03,3.7560000000000002
1445019941,2021-12-03,3.6527999999999996
1470768438,2021-12-03,1.5328
1319565556,2021-12-03,9.168800000000001
1441297551,2021-12-03,9.456000000000001
1466424867,2021-12-03,9.0656
1375838164,2021-12-03,4.3848
1913080251,2021-12-03,4.0424
1874122871,2021-12-03,7.9864
1398597168,2021-12-03,2.5496000000000003
1023517967,2021-12-03,5.6448
1279980536,2021-12-03,7.4232000000000005
1656551760,2021-12-03,9.942400000000001
1481711695,2021-12-03,2.708
1109680895,2021-12-03,1.8352000000000002
1586967535,2021-12-03,5.92
1617203246,2021-12-03,0.4608
1373399898,2021-12-03,5.521599999999999
1813697618,2021-12-03,8.5752
1846214309,2021-12-03,3.0856
1986622643,2021-12-03,1.1632
1869744681,2021-12-03,7.44
1356519196,2021-12-03,6.3272
1353905183,2021-12-04,1.2008
1351182364,2021-12-04,2.6064
1616772437,2021-12-04,6.3936
1169255603,2021-12-04,0.6648000000000001
1617466196,2021-12-04,3.88
1863134441,2021-12-04,5.7048000000000005
1829779983,2021-12-04,1.8912
1991276103,2021-12-04,7.5312
1443329983,2021-12-04,2.392
1615835738,2021-12-04,6.7248
1333909465,2021-12-04,4.4056
1416919498,2021-12-04,0.5792
1040773256,2021-12-04,4.8351999999999995
1883612450,2021-12-04,9.544
1256607053,2021-12-04,1.7184000000000001
1241176596,2021-12-04,9.0512
1734587849,2021-12-04,8.3592
1563894364,2021-12-04,2.4536000000000002
1138624082,2021-12-04,3.8664
1051556001,2021-12-04,2.94
1727939501,2021-12-04,1.5616
1182233948,2021-12-04,9.444
1832796747,2021-12-04,3.672
1951253530,2021-12-04,4.5872
1062759803,2021-12-04,2.2712
1618961362,2021-12-04,4.5624
1041959977,2021-12-04,8.9296
1397309389,2021-12-04,2.2088
1190597916,2021-12-04,0.8864000000000001
1299906186,2021-12-04,5.4184
1431737698,2021-12-04,2.6639999999999997
1033156421,2021-12-04,7.9856
1077339899,2021-12-04,2.7039999999999997
1044247465,2021-12-04,3.2992000000000004
1075622816,2021-12-04,8.4168
1841698223,2021-12-04,8.1632
1946077460,2021-12-04,5.849600000000001
1635958472,2021-12-04,4.4384
1413781342,2021-12-04,5.084
1885247053,2021-12-04,2.0832
1858339856,2021-12-04,1.1576000000000002
1344819636,2021-12-04,3.1976
1991134652,2021-12-04,9.038400000000001
1580146294,2021-12-04,7.9008
1327787612,2021-12-04,7.1448
1044327433,2021-12-04,6.534400000000001
1713355498,2021-12-04,2.2264
1337576662,2021-12-04,0.7448
1320882865,2021-12-04,1.6432
1151791982,2021-12-04,1.8208000000000002
1450811380,2021-12-04,3.052
1850703334,2021-12-04,5.012
1579439971,2021-12-04,4.4912
1320742834,2021-12-04,2.7424
1719314098,2021-12-04,8.121599999999999
1427568648,2021-12-04,3.0576
1469940555,2021-12-04,6.0
1266324580,2021-12-04,7.544
1561191068,2021-12-04,8.365599999999999
1274731730,2021-12-04,2.812
1683707687,2021-12-04,7.324
1112732561,2021-12-04,8.1536
1449164060,2021-12-04,5.0768
1407827588,2021-12-04,3.8976
1712667818,2021-12-04,1.6752000000000002
1022470421,2021-12-04,4.3944
1456936563,2021-12-04,3.4952
1246809296,2021-12-04,4.1512
1862160912,2021-12-04,3.7568
1152628501,2021-12-04,1.1112
1004654417,2021-12-04,4.3032
1071012010,2021-12-04,8.9752
1778793752,2021-12-04,9.1936
1116001226,2021-12-04,8.0512
1987748349,2021-12-04,8.316
1828856107,2021-12-04,9.071200000000001
1726425217,2021-12-04,8.3808
1655200950,2021-12-04,7.042400000000001
1773187876,2021-12-04,8.1896
1483944614,2021-12-04,3.2304000000000004
1240975158,2021-12-04,6.7576
1371327682,2021-12-04,7.234400000000001
1233759843,2021-12-04,4.8688
1420572689,2021-12-04,7.938400000000001
1342427674,2021-12-04,2.1688
1914435158,2021-12-04,10.0464
1300429535,2021-12-04,4.069599999999999
1778430979,2021-12-04,2.9495999999999998
1830220324,2021-12-04,2.6976
1354854484,2021-12-04,8.3592
1481854244,2021-12-04,6.032000000000001
1334426650,2021-12-04,4.76
1390511409,2021-12-04,3.3536
1441638233,2021-12-04,4.4224000000000006
1892900448,2021-12-04,6.1576
1252469643,2021-12-04,4.6128
1239142205,2021-12-04,10.0472
1208649049,2021-12-04,9.2096
1648781945,2021-12-04,7.364
1989936615,2021-12-04,7.048
1621395420,2021-12-04,4.2576
1489727324,2021-12-04,0.2896
1470880579,2021-12-04,2.7664
1494778589,2021-12-04,7.833600000000001
1664677401,2021-12-04,3.6927999999999996
1723752619,2021-12-04,7.6336
1816109883,2021-12-04,8.719199999999999
1215032698,2021-12-04,2.16
1760369864,2021-12-04,3.5664
1791408666,2021-12-04,2.2024000000000004
1861945674,2021-12-04,5.0584
1875584096,2021-12-04,3.6232
1733649265,2021-12-04,3.4080000000000004
1007913212,2021-12-04,1.1472
1775402635,2021-12-04,6.0527999999999995
1384155946,2021-12-04,2.0456
1372464414,2021-12-04,3.7
1170018418,2021-12-04,4.192
1852185983,2021-12-04,5.9216
1258647949,2021-12-04,6.7352
1253256647,2021-12-04,9.7512
1853763225,2021-12-04,3.2784
1583535704,2021-12-04,1.524
1466587409,2021-12-04,5.8936
1217251414,2021-12-04,7.6264
1755305541,2021-12-04,7.7976
1767481530,2021-12-04,3.9608
1784578123,2021-12-04,9.108
1043691148,2021-12-04,5.388
1000730085,2021-12-04,1.5496
1589913264,2021-12-04,4.4264
1370591750,2021-12-04,5.4008
1384289561,2021-12-04,7.792000000000001
1081743812,2021-12-04,10.040000000000001
1019670884,2021-12-04,8.3584
1430555516,2021-12-04,8.2312
1956531310,2021-12-04,2.5512
1553650155,2021-12-04,5.9792
1451045269,2021-12-04,8.1304
1831363069,2021-12-04,0.9392
1767416399,2021-12-05,2.124
1459096615,2021-12-05,9.9776
1159472750,2021-12-05,1.3175999999999999
1158358510,2021-12-05,8.072799999999999
1673866420,2021-12-05,7.6752
1505611549,2021-12-05,7.749600000000001
1814562784,2021-12-05,5.2303999999999995
1509312159,2021-12-05,1.9192
1574000453,2021-12-05,7.6968
1650548039,2021-12-05,4.7704
1189811204,2021-12-05,0.7728
1785720924,2021-12-05,4.4176
1993449233,2021-12-05,2.5736000000000003
1514614342,2021-12-05,7.72
1642419287,2021-12-05,2.6456
1434295786,2021-12-05,3.0344
1516026753,2021-12-05,2.2968
1837874769,2021-12-05,2.036
1561834011,2021-12-05,2.1304
1790194154,2021-12-05,9.5368
1869335026,2021-12-05,1.3784
1857487177,2021-12-05,4.5936
1131311865,2021-12-05,7.889600000000001
1823718384,2021-12-05,4.8056
1640867326,2021-12-05,7.8936
1529617869,2021-12-05,3.032
1129439158,2021-12-05,6.9768
1541667230,2021-12-05,5.5424
1143876019,2021-12-05,5.8848
1424839912,2021-12-05,5.4216
1135778877,2021-12-05,3.0136000000000003
1871907718,2021-12-05,2.9552
1075188145,2021-12-05,1.7128
1679221786,2021-12-05,3.3344
1188774767,2021-12-05,1.16
1107889391,2021-12-05,0.8248000000000001
1960429808,2021-12-05,1.0384
1153931635,2021-12-05,8.3496
1652131064,2021-12-05,9.8072
1469417582,2021-12-05,3.9512
1488845036,2021-12-05,2.3816
1333097309,2021-12-05,7.3936
1454895091,2021-12-05,7.194400000000001
1004942951,2021-12-05,6.6415999999999995
1539272341,2021-12-05,3.7008
1885875189,2021-12-05,3.7856
1178136811,2021-12-05,3.7056
1605659635,2021-12-05,4.3328
1622507576,2021-12-05,2.2928
1289406159,2021-12-05,6.888
1199705908,2021-12-05,1.3368
1077991859,2021-12-05,5.0424
1976777326,2021-12-05,0.44560000000000005
1934212682,2021-12-05,2.216
1687359773,2021-12-05,8.1144
1225248593,2021-12-05,1.9336000000000002
1008256475,2021-12-05,1.3456000000000001
1854017553,2021-12-05,1.8728
1202908458,2021-12-05,9.2024
1238843137,2021-12-05,4.0096
1358742393,2021-12-05,5.476
1856860564,2021-12-05,3.4744
1116235573,2021-12-05,1.2424
1637551900,2021-12-05,0.28
1827602983,2021-12-05,3.7560000000000002
1230256551,2021-12-05,9.0472
1982873807,2021-12-05,5.9368
1142937077,2021-12-05,2.4256
1087147393,2021-12-05,10.038400000000001
1555774658,2021-12-05,9.649600000000001
1240254563,2021-12-05,3.6864
1334919160,2021-12-05,8.3088
1057064287,2021-12-05,6.876799999999999
1822182936,2021-12-05,8.4848
1451724979,2021-12-05,9.698400000000001
1554297643,2021-12-05,2.3928000000000003
1422462153,2021-12-05,0.9656
1677332245,2021-12-05,3.1112
1493928084,2021-12-05,0.46
1797564396,2021-12-05,8.4624
1215426890,2021-12-05,2.6624000000000003
1813695081,2021-12-05,3.972
1493185604,2021-12-05,9.88
1556788811,2021-12-05,0.6872
1817789047,2021-12-05,9.9728
1813180755,2021-12-05,5.9712000000000005
1084420479,2021-12-05,7.0776
1875016770,2021-12-05,0.7223999999999999
1340816794,2021-12-05,1.2376
1075848008,2021-12-05,2.8280000000000003
1126148293,2021-12-05,3.0192
1405365974,2021-12-05,3.9095999999999997
1098467206,2021-12-05,5.567200000000001
1034986649,2021-12-05,5.774400000000001
1414477891,2021-12-05,7.040800000000001
1697689436,2021-12-05,3.2880000000000003
1152694778,2021-12-05,6.712000000000001
1206148595,2021-12-05,9.0648
1368266269,2021-12-05,6.6768
1247170187,2021-12-05,9.2392
1732914584,2021-12-05,1.5632
1508014863,2021-12-05,0.43200000000000005
1462128187,2021-12-05,0.6904000000000001
1370539489,2021-12-05,6.1824
1339299262,2021-12-05,6.0288
1241913275,2021-12-05,3.7456
1611121820,2021-12-05,8.076
1350803922,2021-12-05,2.2319999999999998
1386638632,2021-12-05,9.5408
1729872093,2021-12-05,1.0704
1106535763,2021-12-05,9.832
1514084641,2021-12-05,4.4239999999999995
1152673157,2021-12-05,2.952
1457084766,2021-12-05,7.4648
1448252564,2021-12-05,4.984
1488223294,2021-12-05,3.8288
1886536767,2021-12-05,6.7024
1940003959,2021-12-05,5.9056
1266903294,2021-12-05,2.2672
1097731977,2021-12-05,5.0
1916531541,2021-12-05,3.9088
1911933061,2021-12-05,7.2408
1370230032,2021-12-05,8.9856
1926374036,2021-12-05,7.1064
1696022007,2021-12-05,2.2800000000000002
1033579843,2021-12-05,6.54
1903507725,2021-12-05,6.849600000000001
1137704856,2021-12-05,6.132000000000001
1325376688,2021-12-05,5.667999999999999
1420235863,2021-12-05,8.7936
1342494331,2021-12-05,9.7832
1125138069,2021-12-05,3.1744
1269803376,2021-12-05,2.8160000000000003
1574060712,2021-12-05,3.6792000000000002
1943756814,2021-12-05,5.5072
1208912980,2021-12-05,5.312
1268873510,2021-12-05,7.4096
1348103195,2021-12-05,3.4624
1073866552,2021-12-05,5.0264
1353853165,2021-12-06,8.6552
1910524102,2021-12-06,9.7304
1288528729,2021-12-06,2.1136000000000004
1765435714,2021-12-06,9.4208
1473036666,2021-12-06,5.056
1146707626,2021-12-06,4.6184
1568388704,2021-12-06,3.34
1301197977,2021-12-06,3.2168
1240536079,2021-12-06,5.8176
1520421077,2021-12-06,1.4168
1368271733,2021-12-06,8.932
1014248681,2021-12-06,8.5008
1089745763,2021-12-06,4.4184
1906798309,2021-12-06,2.6752
1665784502,2021-12-06,1.2656
1390462680,2021-12-06,9.1288
1253027970,2021-12-06,2.5296000000000003
1312923258,2021-12-06,9.149600000000001
1299425475,2021-12-06,3.9264
1666291684,2021-12-06,7.4232000000000005
1395145994,2021-12-06,9.8192
1653271288,2021-12-06,9.5864
1060027823,2021-12-06,7.6168
1953320887,2021-12-06,4.928
1745394383,2021-12-06,0.8632
1136040311,2021-12-06,4.3712
1468474241,2021-12-06,1.0072
1171628218,2021-12-06,9.8416
1293095283,2021-12-06,8.5608
1052035936,2021-12-06,4.8824000000000005
1154281186,2021-12-06,6.663200000000001
1202828922,2021-12-06,10.040000000000001
1859684272,2021-12-06,3.6896
1915219298,2021-12-06,7.336
1404067591,2021-12-06,1.1056000000000001
1294114108,2021-12-06,4.0368
1374966052,2021-12-06,5.1568
1355323029,2021-12-06,7.1008000000000004
1944502751,2021-12-06,2.7648
1143670168,2021-12-06,7.8528
1828182913,2021-12-06,9.3824
1601355247,2021-12-06,1.0936000000000001
1491685964,2021-12-06,6.256799999999999
1108756409,2021-12-06,5.2904
1635937505,2021-12-06,4.8384
1665025433,2021-12-06,3.1504000000000003
1801389786,2021-12-06,3.4568000000000003
1322976155,2021-12-06,6.548
1665075359,2021-12-06,7.2872
1328742494,2021-12-06,6.6903999999999995
1324536362,2021-12-06,9.0088
1510064342,2021-12-06,5.0096
1080440973,2021-12-06,2.7832
1321819637,2021-12-06,7.3552
1995822868,2021-12-06,8.8104
1040832763,2021-12-06,1.2576
1219872972,2021-12-06,0.5328
1492009316,2021-12-06,1.4000000000000001
1992828134,2021-12-06,5.1576
1873496213,2021-12-06,2.3792
1443183988,2021-12-06,4.2104
1518974645,2021-12-06,6.8728
1616529779,2021-12-06,0.4104
1871809289,2021-12-06,9.3208
1785047420,2021-12-06,8.6192
1856798307,2021-12-06,5.354400000000001
1455383390,2021-12-06,6.204
1846396548,2021-12-06,9.2288
1736355341,2021-12-06,4.6616
1110099199,2021-12-06,4.5112000000000005
1269790856,2021-12-06,3.9872000000000005
1146771769,2021-12-06,1.2752
1925326738,2021-12-06,3.5263999999999998
1221849003,2021-12-06,9.022400000000001
1759390079,2021-12-06,4.1696
1682384778,2021-12-06,1.6784000000000001
1982271491,2021-12-06,4.404
1506149076,2021-12-06,7.1448
1431658726,2021-12-06,5.0216
1091653043,2021-12-06,4.5984
1519995244,2021-12-06,7.5664
1706051458,2021-12-06,8.0672
1443623068,2021-12-06,2.116
1936570281,2021-12-06,9.5104
1325077289,2021-12-06,4.736800000000001
1881325638,2021-12-06,7.0208
1366978150,2021-12-06,7.2376000000000005
1960916877,2021-12-06,8.217600000000001
1868253390,2021-12-06,4.4
1250710101,2021-12-06,3.1696
1883953801,2021-12-06,9.4016
1173768819,2021-12-06,8.618400000000001
1227761711,2021-12-06,2.3992
1598398054,2021-12-06,8.1576
1874370995,2021-12-06,8.3008
1325419310,2021-12-06,6.6808000000000005
1252021938,2021-12-06,4.3232
1995441472,2021-12-06,3.2112000000000003
1836007086,2021-12-06,0.7704000000000001
1854721644,2021-12-06,2.8184
1436298495,2021-12-06,2.4264
