customer_id,date,revenue,tax
1741324728,2022-01-03,91.45,8.32195
1035716852,2022-01-03,92.31,8.40021
1835026893,2022-01-03,40.09,3.64819
1515230047,2022-01-03,32.02,2.9138200000000003
1026739388,2022-01-03,81.11,7.38101
1635950378,2022-01-03,93.69,8.525789999999999
1780447440,2022-01-03,6.63,0.6033299999999999
1990837307,2022-01-03,53.12,4.83392
1025964186,2022-01-03,95.33,8.67503
1901114250,2022-01-03,66.98,6.09518
1997848268,2022-01-03,17.96,1.63436
1761964815,2022-01-03,47.61,4.33251
1515431394,2022-01-03,26.65,2.42515
1381307348,2022-01-03,58.09,5.28619
1296531558,2022-01-03,46.32,4.21512
1322134584,2022-01-03,48.47,4.410769999999999
1074301490,2022-01-03,79.82,7.2636199999999995
1501789854,2022-01-03,93.99,8.55309
1901950912,2022-01-03,25.9,2.3569
1774668884,2022-01-03,28.03,2.55073
1043300891,2022-01-03,47.59,4.330690000000001
1566706599,2022-01-03,21.49,1.9555899999999997
1057771038,2022-01-03,116.71,10.62061
1956848025,2022-01-03,80.25,7.30275
1240069977,2022-01-03,79.36,7.22176
1033253779,2022-01-03,22.33,2.03203
1197905935,2022-01-03,24.44,2.22404
1286986845,2022-01-03,27.16,2.4715599999999998
1758564859,2022-01-04,68.1,6.197099999999999
1743551381,2022-01-04,86.2,7.8442
1738694854,2022-01-04,101.15,9.20465
1056249046,2022-01-04,15.78,1.4359799999999998
1285193639,2022-01-04,97.28,8.85248
1324111112,2022-01-04,46.58,4.238779999999999
1031048115,2022-01-04,91.38,8.315579999999999
1743619422,2022-01-04,102.29,9.308390000000001
1978774157,2022-01-04,22.17,2.0174700000000003
1388902215,2022-01-04,29.98,2.72818
1889598525,2022-01-04,62.92,5.72572
1583898760,2022-01-04,60.39,5.49549
1020901449,2022-01-04,39.23,3.56993
1027998163,2022-01-04,111.7,10.1647
1033547856,2022-01-04,6.66,0.60606
1229749227,2022-01-04,86.17,7.84147
1570395296,2022-01-04,119.02,10.83082
1993058972,2022-01-04,14.93,1.35863
1104021456,2022-01-04,51.58,4.693779999999999
1507171507,2022-01-04,3.33,0.30303
1327011322,2022-01-04,60.81,5.53371
1838955890,2022-01-04,4.9,0.4459
1866739900,2022-01-04,90.29,8.21639
1898580265,2022-01-04,90.3,8.2173
1469741934,2022-01-04,46.57,4.23787
1295169260,2022-01-04,118.83,10.81353
1101997939,2022-01-04,53.05,4.82755
1304258716,2022-01-04,50.94,4.63554
1845565269,2022-01-04,45.1,4.1041
1704756126,2022-01-04,76.63,6.97333
1868117511,2022-01-04,68.48,6.23168
1539257942,2022-01-04,96.46,8.777859999999999
1336819400,2022-01-04,71.15,6.4746500000000005
1714058484,2022-01-04,17.25,1.56975
1156305249,2022-01-04,17.44,1.58704
1309095756,2022-01-04,101.06,9.19646
1782368174,2022-01-04,42.35,3.85385
1861334348,2022-01-04,79.18,7.205380000000001
1364018299,2022-01-04,33.53,3.05123
1978290802,2022-01-04,103.37,9.40667
1695750203,2022-01-04,90.69,8.25279
1629540907,2022-01-04,123.98,11.28218
1410463971,2022-01-04,28.5,2.5935
1815007865,2022-01-04,10.27,0.9345699999999999
1729110718,2022-01-04,57.95,5.27345
1918502513,2022-01-04,35.11,3.19501
1478573770,2022-01-04,111.97,10.18927
1550709701,2022-01-04,109.28,9.94448
1641310530,2022-01-04,123.42,11.23122
1260171353,2022-01-04,113.83,10.35853
1783034473,2022-01-04,17.77,1.61707
1566893323,2022-01-04,7.25,0.65975
1315682807,2022-01-04,57.14,5.19974
1500361250,2022-01-04,117.87,10.72617
1436711936,2022-01-04,49.64,4.51724
1131400451,2022-01-04,15.52,1.41232
1200525255,2022-01-04,37.88,3.44708
1901048388,2022-01-04,104.38,9.498579999999999
1091931342,2022-01-04,107.39,9.77249
1490387112,2022-01-04,98.71,8.98261
1160644500,2022-01-04,69.38,6.313579999999999
1881211138,2022-01-04,47.34,4.30794
1020467378,2022-01-04,30.09,2.73819
1390813209,2022-01-04,20.59,1.8736899999999999
1422438200,2022-01-04,102.93,9.36663
1487792124,2022-01-04,28.73,2.61443
1633559136,2022-01-04,79.42,7.22722
1175906576,2022-01-04,7.98,0.72618
1523515344,2022-01-04,105.03,9.55773
1096962970,2022-01-04,76.65,6.97515
1018979514,2022-01-04,35.52,3.23232
1680522610,2022-01-04,37.94,3.4525399999999995
1873976212,2022-01-04,45.26,4.118659999999999
1536482180,2022-01-04,24.11,2.19401
1548610345,2022-01-04,66.79,6.07789
1858650642,2022-01-04,125.09,11.38319
1536928638,2022-01-04,46.96,4.27336
1036952374,2022-01-04,38.78,3.5289800000000002
1620170547,2022-01-04,74.56,6.78496
1349043929,2022-01-04,52.92,4.81572
1850708910,2022-01-04,41.96,3.8183599999999998
1343425981,2022-01-04,105.51,9.60141
1289528007,2022-01-04,81.34,7.40194
1899902691,2022-01-04,73.88,6.7230799999999995
1713750173,2022-01-04,40.77,3.71007
1339504997,2022-01-04,28.31,2.5762099999999997
1103018847,2022-01-04,59.81,5.44271
1102642184,2022-01-04,33.31,3.03121
1117749622,2022-01-04,52.57,4.78387
1157141844,2022-01-04,47.28,4.30248
1263824919,2022-01-04,12.36,1.12476
1205065851,2022-01-04,85.81,7.80871
1863346629,2022-01-04,103.61,9.42851
1772599020,2022-01-04,65.05,5.919549999999999
1967029635,2022-01-04,77.03,7.00973
1835988068,2022-01-04,37.23,3.3879299999999994
1640752934,2022-01-04,28.25,2.57075
1611946978,2022-01-04,120.63,10.977329999999998
1038500602,2022-01-04,118.64,10.79624
1083224796,2022-01-04,7.47,0.67977
1902464851,2022-01-04,102.78,9.35298
1826359801,2022-01-04,11.29,1.0273899999999998
1328410231,2022-01-04,35.96,3.27236
1211429176,2022-01-04,64.67,5.88497
1211326864,2022-01-04,3.51,0.31940999999999997
1156637040,2022-01-04,50.87,4.629169999999999
1334244324,2022-01-04,68.46,6.2298599999999995
1031724243,2022-01-04,95.63,8.70233
1691472289,2022-01-04,120.44,10.96004
1655305244,2022-01-04,115.47,10.507769999999999
1628401772,2022-01-04,62.96,5.72936
1838015357,2022-01-04,106.76,9.715160000000001
1166557421,2022-01-04,86.07,7.832369999999999
1730858737,2022-01-04,60.98,5.54918
1540805160,2022-01-04,113.2,10.3012
1771553358,2022-01-04,58.55,5.328049999999999
1831470869,2022-01-04,105.75,9.62325
1405805465,2022-01-04,104.89,9.54499
1440626726,2022-01-04,119.59,10.88269
1400408215,2022-01-04,85.03,7.73773
1306422660,2022-01-04,113.73,10.34943
1240081966,2022-01-04,78.19,7.11529
1458405366,2022-01-04,56.0,5.096
1473923203,2022-01-04,31.48,2.86468
1259833860,2022-01-04,25.37,2.30867
1754077118,2022-01-04,97.17,8.84247
1373844452,2022-01-04,68.75,6.25625
1195399042,2022-01-04,66.51,6.05241
1825631891,2022-01-04,100.01,9.10091
1892156129,2022-01-04,61.13,5.56283
1758111729,2022-01-04,109.1,9.928099999999999
1469413351,2022-01-04,21.17,1.9264700000000001
1458459836,2022-01-04,102.95,9.36845
1099424331,2022-01-04,59.16,5.383559999999999
1271386151,2022-01-04,70.32,6.399119999999999
1029541293,2022-01-04,63.79,5.804889999999999
1100670497,2022-01-04,80.53,7.32823
1585153607,2022-01-04,4.56,0.41495999999999994
1175393604,2022-01-04,104.62,9.52042
1442648196,2022-01-04,95.27,8.66957
1389758969,2022-01-04,33.94,3.0885399999999996
1047887400,2022-01-04,34.82,3.1686199999999998
1724364560,2022-01-04,51.92,4.72472
1846965130,2022-01-04,41.56,3.78196
1487011592,2022-01-04,107.94,9.82254
1672253105,2022-01-04,46.53,4.23423
1085362500,2022-01-04,39.17,3.56447
1671234487,2022-01-04,49.76,4.52816
1629240445,2022-01-04,13.14,1.19574
1693042312,2022-01-05,60.34,5.49094
1958199944,2022-01-05,50.39,4.58549
1043390099,2022-01-05,51.65,4.70015
1921799195,2022-01-05,98.85,8.995349999999998
1832768458,2022-01-05,14.52,1.3213199999999998
1141074974,2022-01-05,120.85,10.997349999999999
1015591542,2022-01-05,57.72,5.25252
1129792098,2022-01-05,3.58,0.32578
1874947669,2022-01-05,32.21,2.93111
1685967554,2022-01-05,43.2,3.9312
1081051680,2022-01-05,75.91,6.90781
1988775800,2022-01-05,47.6,4.3316
1316154679,2022-01-05,94.88,8.634079999999999
1377772182,2022-01-05,104.85,9.54135
1270874685,2022-01-05,40.38,3.67458
1093176841,2022-01-05,66.29,6.03239
1916310693,2022-01-05,56.18,5.11238
1305861292,2022-01-05,98.76,8.98716
1976586280,2022-01-05,29.16,2.65356
1572407153,2022-01-05,104.73,9.53043
1285536307,2022-01-05,56.65,5.15515
1959772491,2022-01-05,20.63,1.87733
1708915275,2022-01-05,36.49,3.32059
1785828870,2022-01-05,118.04,10.74164
1759560672,2022-01-05,106.15,9.659650000000001
1415998255,2022-01-05,124.82,11.358619999999998
1149637655,2022-01-05,33.28,3.02848
1003110194,2022-01-05,107.78,9.80798
1690583432,2022-01-05,96.81,8.80971
1071831901,2022-01-05,70.58,6.4227799999999995
1199506600,2022-01-05,20.04,1.82364
1471842194,2022-01-05,66.75,6.07425
1612475685,2022-01-05,43.53,3.96123
1757292473,2022-01-05,12.29,1.11839
1934566061,2022-01-05,18.71,1.70261
1439943194,2022-01-05,111.19,10.11829
1424592662,2022-01-05,54.43,4.95313
1074074997,2022-01-05,97.12,8.83792
1795812651,2022-01-05,48.55,4.41805
1829193030,2022-01-05,6.9,0.6279
1606698373,2022-01-05,85.61,7.790509999999999
1851789467,2022-01-05,104.07,9.470369999999999
1240295946,2022-01-05,56.85,5.17335
1267373503,2022-01-05,56.03,5.09873
1512666189,2022-01-05,86.78,7.89698
1490458927,2022-01-05,43.83,3.98853
1579685758,2022-01-05,88.62,8.06442
1244970906,2022-01-05,109.71,9.983609999999999
